   13.9600000       26.3077507       1.88450933    
   14.0000000       26.3660660       1.88329041    
   14.0400000       26.4242287       1.88206756    
   14.0799999       26.4827309       1.88087583    
   14.1199999       26.5409088       1.87966776    
   14.1599998       26.5993176       1.87848294    
   14.1999998       26.6573067       1.87727511    
   14.2399998       26.7152500       1.87607098    
   14.2799997       26.7733536       1.87488472    
   14.3199997       26.8312092       1.87368786    
   14.3599997       26.8889790       1.87249160    
   14.3999996       26.9466705       1.87129664    
   14.4399996       27.0036125       1.87005627    
   14.4799995       27.0609913       1.86885309    
   14.5199995       27.1178951       1.86762369    
   14.5599995       27.1742668       1.86636460    
   14.5999994       27.2305393       1.86510551    
   14.6399994       27.2871742       1.86387813    
   14.6799994       27.3433838       1.86262846    
   14.7199993       27.3995438       1.86138213    
   14.7599993       27.4558773       1.86015439    
   14.7999992       27.5111504       1.85886157    
   14.8399992       27.5667248       1.85759616    
   14.8800001       27.6214294       1.85627890    
   14.9200001       27.6766129       1.85500085    
   14.9600000       27.7319202       1.85373795    
   15.0000000       27.7871552       1.85247695    
   15.0400000       27.8419590       1.85119414    
   15.0799999       27.8969707       1.84993172    
   15.1199999       27.9527531       1.84872711    
   15.1599998       28.0072479       1.84744382    
   15.1999998       28.0614243       1.84614635    
   15.2399998       28.1155815       1.84485447    
   15.2799997       28.1701145       1.84359396    
   15.3199997       28.2248993       1.84235644    
   15.3599997       28.2792110       1.84109449    
   15.3999996       28.3340664       1.83987451    
   15.4399996       28.3887978       1.83865273    
   15.4799995       28.4436550       1.83744550    
   15.5199995       28.4975510       1.83618248    
   15.5599995       28.5519981       1.83496141    
   15.5999994       28.6065140       1.83375096    
   15.6399994       28.6608944       1.83253813    
   15.6799994       28.7145329       1.83128405    
   15.7199993       28.7682476       1.83004129    
   15.7599993       28.8215828       1.82878077    
   15.7999992       28.8747864       1.82751822    
   15.8399992       28.9285622       1.82629824    
   15.8800001       28.9819431       1.82505941    
   15.9200001       29.0362778       1.82388675    
   15.9600000       29.0894966       1.82265019    
   16.0000000       29.1429253       1.82143283    
   16.0399990       29.1963634       1.82022226    
   16.0799999       29.2494850       1.81899786    
   16.1199989       29.3031368       1.81781256    
   16.1599998       29.3563175       1.81660378    
   16.1999989       29.4091778       1.81538153    
   16.2399998       29.4625149       1.81419432    
   16.2799988       29.5150223       1.81296217    
   16.3199997       29.5681820       1.81177592    
   16.3599987       29.6211815       1.81058586    
   16.3999996       29.6743107       1.80940926    
   16.4400005       29.7276630       1.80825198    
   16.4799995       29.7810211       1.80710089    
   16.5200005       29.8338394       1.80592239    
   16.5599995       29.8862782       1.80472696    
   16.6000004       29.9383106       1.80351269    
   16.6399994       29.9913654       1.80236578    
   16.6800003       30.0436630       1.80117881    
   16.7199993       30.0955601       1.79997373    
   16.7600002       30.1480885       1.79881191    
   16.7999992       30.2000618       1.79762280    
   16.8400002       30.2524815       1.79646564    
   16.8799992       30.3047523       1.79530537    
   16.9200001       30.3569336       1.79414499    
   16.9599991       30.4092369       1.79299760    
   17.0000000       30.4618492       1.79187346    
   17.0399990       30.5133533       1.79068983    
   17.0799999       30.5647354       1.78950441    
   17.1199989       30.6164513       1.78834426    
   17.1599998       30.6677914       1.78716731    
   17.1999989       30.7188492       1.78597975    
   17.2399998       30.7696896       1.78478479    
   17.2799988       30.8217945       1.78366876    
   17.3199997       30.8724766       1.78247559    
   17.3599987       30.9231453       1.78128731    
   17.3999996       30.9731693       1.78006721    
   17.4400005       31.0235729       1.77887452    
   17.4799995       31.0742035       1.77770042    
   17.5200005       31.1242619       1.77649891    
   17.5599995       31.1741848       1.77529526    
   17.6000004       31.2241535       1.77409959    
   17.6399994       31.2739868       1.77290177    
   17.6800003       31.3231411       1.77167082    
   17.7199993       31.3723869       1.77045083    
   17.7600002       31.4215336       1.76923048    
   17.7999992       31.4698429       1.76796877    
   17.8400002       31.5184689       1.76673031    
   17.8799992       31.5671844       1.76550257    
   17.9200001       31.6153278       1.76424825    
   17.9599991       31.6636124       1.76300740    
   18.0000000       31.7118645       1.76177025    
   18.0399990       31.7601528       1.76054072    
   18.0799999       31.8074169       1.75925982    
   18.1199989       31.8555355       1.75803185    
   18.1599998       31.9036617       1.75680959    
   18.1999989       31.9511547       1.75555801    
   18.2399998       31.9985905       1.75430870    
   18.2799988       32.0454750       1.75303483    
   18.3199997       32.0931396       1.75180900    
   18.3599987       32.1404915       1.75057161    
   18.3999996       32.1868401       1.74928486    
   18.4400005       32.2331047       1.74799907    
   18.4799995       32.2791138       1.74670529    
   18.5200005       32.3258247       1.74545491    
   18.5599995       32.3717804       1.74416924    
   18.6000004       32.4174461       1.74287343    
   18.6399994       32.4633789       1.74159765    
   18.6800003       32.5099525       1.74036145    
   18.7199993       32.5550041       1.73904943    
   18.7600002       32.6006126       1.73777246    
   18.7999992       32.6459274       1.73648560    
   18.8400002       32.6912880       1.73520637    
   18.8799992       32.7362442       1.73391128    
   18.9200001       32.7809792       1.73260987    
   18.9599991       32.8250160       1.73127735    
   19.0000000       32.8691673       1.72995615    
   19.0399990       32.9128075       1.72861397    
   19.0799999       32.9577103       1.72734332    
   19.1199989       33.0015488       1.72602248    
   19.1599998       33.0454178       1.72470868    
   19.1999989       33.0895615       1.72341478    
   19.2399998       33.1335297       1.72211695    
   19.2799988       33.1769295       1.72079515    
   19.3199997       33.2202835       1.71947634    
   19.3599987       33.2632828       1.71814489    
   19.3999996       33.3049927       1.71675229    
   19.4399986       33.3464508       1.71535254    
   19.4799995       33.3888435       1.71400642    
   19.5200005       33.4307671       1.71264172    
   19.5599995       33.4725494       1.71127558    
   19.6000004       33.5144272       1.70991969    
   19.6399994       33.5560341       1.70855582    
   19.6800003       33.5974731       1.70718861    
   19.7199993       33.6389198       1.70582759    
   19.7600002       33.6802216       1.70446467    
   19.7999992       33.7215729       1.70310986    
   19.8400002       33.7626076       1.70174432    
   19.8799992       33.8042717       1.70041621    
   19.9200001       33.8450851       1.69905043    
   19.9599991       33.8867989       1.69773555    
   20.0000000       33.9270973       1.69635487    
   20.0399990       33.9675598       1.69498813    
   20.0799999       34.0090904       1.69367981    
   20.1199989       34.0500069       1.69234633    
   20.1599998       34.0909538       1.69101954    
   20.1999989       34.1318474       1.68969548    
   20.2399998       34.1728897       1.68838394    
   20.2799988       34.2132034       1.68704164    
   20.3199997       34.2541313       1.68573487    
   20.3599987       34.2944641       1.68440402    
   20.3999996       34.3353767       1.68310678    
   20.4399986       34.3757362       1.68178761    
   20.4799995       34.4163666       1.68048668    
   20.5200005       34.4564590       1.67916465    
   20.5599995       34.4959869       1.67782044    
   20.6000004       34.5351906       1.67646551    
   20.6399994       34.5747108       1.67513144    
   20.6800003       34.6133766       1.67376089    
   20.7199993       34.6530304       1.67244363    
   20.7600002       34.6916428       1.67108107    
   20.7999992       34.7308846       1.66975415    
   20.8400002       34.7697906       1.66841602    
   20.8799992       34.8094063       1.66711724    
   20.9200001       34.8476906       1.66575956    
   20.9599991       34.8864555       1.66443026    
   21.0000000       34.9246292       1.66307759    
   21.0399990       34.9625702       1.66171920    
   21.0799999       35.0006981       1.66037464    
   21.1199989       35.0387459       1.65903163    
   21.1599998       35.0763016       1.65767026    
   21.1999989       35.1141701       1.65632892    
   21.2399998       35.1519127       1.65498650    
   21.2799988       35.1903572       1.65368235    
   21.3199997       35.2280159       1.65234601    
   21.3599987       35.2659645       1.65102839    
   21.3999996       35.3040276       1.64972091    
   21.4399986       35.3417435       1.64840233    
   21.4799995       35.3794174       1.64708650    
   21.5200005       35.4177399       1.64580572    
   21.5599995       35.4561348       1.64453316    
   21.6000004       35.4944229       1.64326024    
   21.6399994       35.5327797       1.64199543    
   21.6800003       35.5705070       1.64070606    
   21.7199993       35.6082344       1.63942158    
   21.7600002       35.6453896       1.63811529    
   21.7999992       35.6827393       1.63682294    
   21.8400002       35.7192879       1.63549852    
   21.8799992       35.7564659       1.63420784    
   21.9200001       35.7925072       1.63286984    
   21.9599991       35.8290443       1.63155949    
   22.0000000       35.8652534       1.63023877    
   22.0399990       35.9006996       1.62888849    
   22.0799999       35.9364700       1.62755752    
   22.1199989       35.9719124       1.62621677    
   22.1599998       36.0070152       1.62486529    
   22.1999989       36.0423508       1.62352943    
   22.2399998       36.0769844       1.62216663    
   22.2799988       36.1115456       1.62080550    
   22.3199997       36.1471825       1.61949742    
   22.3599987       36.1833458       1.61821771    
   22.3999996       36.2189140       1.61691582    
   22.4399986       36.2548714       1.61563611    
   22.4799995       36.2903824       1.61434090    
   22.5199986       36.3261833       1.61306334    
   22.5599995       36.3613930       1.61176395    
   22.6000004       36.3964996       1.61046457    
   22.6399994       36.4313583       1.60915899    
   22.6800003       36.4662514       1.60785937    
   22.7199993       36.5013618       1.60657406    
   22.7600002       36.5358315       1.60526502    
   22.7999992       36.5704269       1.60396612    
   22.8400002       36.6052551       1.60268188    
   22.8799992       36.6396675       1.60138416    
   22.9200001       36.6740799       1.60009074    
   22.9599991       36.7085533       1.59880459    
   23.0000000       36.7427254       1.59750974    
   23.0399990       36.7770004       1.59622407    
   23.0799999       36.8114128       1.59494853    
   23.1199989       36.8453865       1.59365869    
   23.1599998       36.8792343       1.59236765    
   23.1999989       36.9132538       1.59108865    
   23.2399998       36.9467621       1.58979189    
   23.2799988       36.9807129       1.58851862    
   23.3199997       37.0144157       1.58723915    
   23.3599987       37.0481491       1.58596539    
   23.3999996       37.0818253       1.58469343    
   23.4399986       37.1149902       1.58340406    
   23.4799995       37.1485596       1.58213627    
   23.5199986       37.1818314       1.58086026    
   23.5599995       37.2148819       1.57957911    
   23.6000004       37.2483139       1.57831836    
   23.6399994       37.2820320       1.57707417    
   23.6800003       37.3137207       1.57574832    
   23.7199993       37.3464890       1.57447255    
   23.7600002       37.3782272       1.57315767    
   23.7999992       37.4095078       1.57182813    
   23.8400002       37.4409027       1.57050765    
   23.8799992       37.4724007       1.56919611    
   23.9200001       37.5031815       1.56785870    
   23.9599991       37.5336266       1.56651199    
   24.0000000       37.5642128       1.56517553    
   24.0399990       37.5945015       1.56383121    
   24.0799999       37.6246910       1.56248713    
   24.1199989       37.6538658       1.56110561    
   24.1599998       37.6838875       1.55976355    
   24.1999989       37.7130356       1.55839002    
   24.2399998       37.7424202       1.55703056    
   24.2799988       37.7723846       1.55569959    
   24.3199997       37.8015900       1.55434167    
   24.3599987       37.8307419       1.55298615    
   24.3999996       37.8594818       1.55161810    
